d1;d2;d3;x_we;y_we;X_wy;Y_wy
3,110735691;0,899076624;4,720437485;3,2;-0,6;3,127457907;-0,389290622
3,139851219;0,813230955;4,669176246;3,2;-0,4;3,180051223;-0,277221622
3,055493774;0,74982163;4,454851441;3,2;-0,2;3,169491489;-0,099006342
3,214189987;0,773459456;4,357894895;3,2;0;3,222664369;0,04385316
3,11155983;0,832042751;4,273548787;3,2;0,2;3,149234376;0,071998571
3,146064766;0,91165889;4,020496752;3,2;0,4;3,168903265;0,430897747
3,237143307;0,941751325;3,954554162;3,2;0,6;3,200909987;0,570736477
3,173261386;1,05887986;3,747451059;3,2;0,8;3,09939129;0,695199282
3,292969838;1,27216999;3,694526097;3,2;1;3,085246985;0,916790882
3,397961812;1,375179877;3,601440896;3,2;1,2;3,085473607;1,071762212
3,54011001;1,512083832;3,542895355;3,2;1,4;3,171327605;1,327534817
3,581461754;1,805520742;3,39576199;3,2;1,6;3,136255117;1,626549499
3,517088822;1,9451035;3,324718075;3,2;1,8;3,067706312;1,711105258
3,750140481;2,233093296;3,330346618;3,2;2;3,170743402;2,046593971
3,794545538;2,361452915;3,215610012;3,2;2,2;3,107493407;2,182879288
3,975582603;2,502684756;3,253872373;3,2;2,4;3,192329636;2,369061387
4,132571209;2,661972041;3,092287475;3,2;2,6;3,126909242;2,597641239
4,14006378;2,821363265;3,194059822;3,2;2,8;3,167640258;2,681793317
4,285991783;2,997161734;3,178153645;3,2;3;3,175036913;2,880245089
4,478242381;3,209689712;3,035131761;3,2;3,2;3,09104704;3,160460428

