d1+Su;d2+Su;d3+Su;d1;d2;d3;x_we;y_we;x_wy;y_wy
1,86644601;5,840433377;4,116474621;1,96977156;5,854912467;4,204759208;-1,8;-0,8;-1,779418136;-0,607239516
1,871038152;5,712506532;3,968980861;1,897366596;5,830951895;4,024922359;-1,8;-0,6;-1,704572936;-0,678388355
1,85670622;5,748321876;3,817438173;1,843908891;5,813776741;3,847076812;-1,8;-0,4;-1,752139156;-0,500904316
1,757690828;5,732399534;3,634259118;1,811077028;5,803447251;3,67151195;-1,8;-0,2;-1,732724236;-0,246165571
1,724884012;5,778611117;3,41354478;1,8;5,8;3,498571137;-1,8;0;-0,860834961;0,046732672
1,720789553;5,731906597;3,327443675;1,811077028;5,803447251;3,328663395;-1,8;0,2;-0,840186165;0,102006576
1,818290393;5,809398379;3,220913064;1,843908891;5,813776741;3,16227766;-1,8;0,4;-1,798331212;0,289144515
1,829390346;5,753562885;2,992702475;1,897366596;5,830951895;3;-1,8;0,6;-1,728735111;0,581639912
1,910591221;5,834431742;2,829371817;1,96977156;5,854912467;2,842534081;-1,8;0,8;-1,774934292;0,739438084
2,050504005;5,829374714;2,738478686;2,059126028;5,885575588;2,690724809;-1,8;1;-1,766030974;0,988427407
2,106383828;5,797521108;2,464063129;2,163330765;5,922837158;2,545584412;-1,8;1,2;-1,677419561;1,244174323
2,269873214;5,98667717;2,340485629;2,28035085;5,966573556;2,408318916;-1,8;1,4;-1,793943047;1,426537226
2,444715618;5,973741241;2,203936875;2,408318916;6,016643583;2,28035085;-1,8;1,6;-1,7416543;1,693154585
2,546643618;6,005373416;2,052812627;2,545584412;6,07289058;2,163330765;-1,8;1,8;-1,708643305;1,879989394
2,495498094;6,122067018;2,036272098;2,690724809;6,13514466;2,059126028;-1,8;2;-1,788748159;1,823556958
2,743185764;6,093275443;1,808415201;2,842534081;6,203224968;1,96977156;-1,8;2,2;-1,660422269;2,210631961
2,908164964;6,198104433;1,893100134;3;6,276941931;1,897366596;-1,8;2,4;-1,755296483;2,311531337
3,104271868;6,410757359;1,760310559;3,16227766;6,356099433;1,843908891;-1,8;2,6;-1,798863691;2,616420057
3,222941134;6,37759306;1,770186808;3,328663395;6,440496875;1,811077028;-1,8;2,8;-1,761581605;2,714937431
3,456755161;6,488269007;1,771501435;3,498571137;6,529931087;1,8;-1,8;3;-1,770312394;2,967864649
3,650439885;6,557615871;1,707341847;3,67151195;6,624198065;1,811077028;-1,8;3,2;-1,695722371;3,242119498
3,532425531;6,456849544;6,461448933;3,577708764;6,449806199;6,403124237;-1,6;-3,2;-1,416990866;-3,256462832
3,342804501;6,23486587;6,078922083;3,4;6,35295207;6,209669879;-1,6;-3;-1,607219067;-2,895407845
3,139608756;6,146321967;5,949842134;3,224903099;6,260990337;6,016643583;-1,6;-2,8;-1,494498806;-2,760172934
2,934519147;6,145191837;5,85569369;3,052867504;6,174139616;5,824087911;-1,6;-2,6;-1,376714794;-2,619500186
2,894825218;6,050032696;5,60116458;2,88444102;6,092618485;5,632051136;-1,6;-2,4;-1,601857192;-2,389898603
2,65868175;5,911019831;5,327519925;2,720294102;6,016643583;5,440588203;-1,6;-2,2;-1,565861631;-2,121122393
2,477377786;5,908103166;5,112901564;2,561249695;5,946427499;5,249761899;-1,6;-2;-1,62384234;-1,860528149
2,33886444;5,841848911;5,030143449;2,408318916;5,882176468;5,059644256;-1,6;-1,8;-1,544280865;-1,769597747
2,243452384;5,881412118;4,791146836;2,2627417;5,824087911;4,870318265;-1,6;-1,6;-1,688687021;-1,479882723
2,103816203;5,641773405;4,67880758;2,126029163;5,772347876;4,681879964;-1,6;-1,4;-1,479658424;-1,468556691
1,924324203;5,715685741;4,582041006;2;5,727128425;4,494441011;-1,6;-1,2;-1,508037592;-1,242049044
1,795336105;5,621663702;4,346233128;1,886796226;5,688585061;4,308131846;-1,6;-1;-1,492047303;-1,031225188
1,810243548;5,628842631;4,052203975;1,788854382;5,656854249;4,123105626;-1,6;-0,8;-1,601796343;-0,785084915
1,619451918;5,531199317;3,848442657;1,708800749;5,632051136;3,939543121;-1,6;-0,6;-1,510274005;-0,564186276
1,613266229;5,578574375;3,790892943;1,64924225;5,614267539;3,757658846;-1,6;-0,4;-1,55686774;-0,436382666
1,564883307;5,580085598;3,493087661;1,61245155;5,60357029;3,577708764;-1,6;-0,2;-0,754217268;-0,080557754
1,558085255;5,487815253;3,386051384;1,6;5,6;3,4;-1,6;0;-1,502263288;-0,196421077
1,488707184;5,5598402;3,22649329;1,61245155;5,60357029;3,224903099;-1,6;0,2;-0,73163898;0,102915907
1,618887897;5,593886846;2,978639892;1,64924225;5,614267539;3,052867504;-1,6;0,4;-1,57019254;0,421431302
1,524170325;5,557948876;2,854222107;1,708800749;5,632051136;2,88444102;-1,6;0,6;-0,698375783;0,372715133
1,661933208;5,565872403;2,752806211;1,788854382;5,656854249;2,720294102;-1,6;0,8;-1,518880269;0,686193656
1,831312591;5,642157095;2,436032784;1,886796226;5,688585061;2,561249695;-1,6;1;-1,526299;1,045189014
1,947648103;5,724600709;2,269973261;2;5,727128425;2,408318916;-1,6;1,2;-1,552748742;1,23483665
2,056216298;5,706654736;2,231892383;2,126029163;5,772347876;2,2627417;-1,6;1,4;-1,53615996;1,371998511
2,280082347;5,859787429;2,10213486;2,2627417;5,824087911;2,126029163;-1,6;1,6;-1,618792621;1,623894297
2,435677393;5,801452113;1,937215782;2,408318916;5,882176468;2;-1,6;1,8;-1,516996923;1,867890454
2,454798672;6,008241407;1,743447375;2,561249695;5,946427499;1,886796226;-1,6;2;-1,586006337;1,985561906
2,69358802;5,947524553;1,76132603;2,720294102;6,016643583;1,788854382;-1,6;2,2;-1,541358102;2,190795234
2,75536265;5,953328174;1,673970004;2,88444102;6,092618485;1,708800749;-1,6;2,4;-1,501978759;2,296157486
3,101426925;6,148424831;1,630927196;3,052867504;6,174139616;1,64924225;-1,6;2,6;-1,565276164;2,649469903
3,138434216;6,227677347;1,531464994;3,224903099;6,260990337;1,61245155;-1,6;2,8;-1,551298337;2,770778745
3,31602204;6,257683815;1,532594875;3,4;6,35295207;1,6;-1,6;3;-1,527551317;2,938434287
3,570771111;6,511265188;1,576190634;3,577708764;6,449806199;1,61245155;-1,6;3,2;-1,589022593;3,278103401
3,434920872;6,155972822;6,34642688;3,492849839;6,276941931;6,356099433;-1,4;-3,2;-1,209725447;-3,221399027
3,290217452;6,083526054;6,153663514;3,310589071;6,177378085;6,16116872;-1,4;-3;-1,296720569;-3,019897455
3,146950714;6,008070728;5,91544267;3,130495168;6,08276253;5,966573556;-1,4;-2,8;-1,418795587;-2,773924044
2,977740986;5,930047163;5,750745779;2,952964612;5,993329626;5,772347876;-1,4;-2,6;-1,394553316;-2,604455694
2,708504826;5,859211079;5,42700069;2,778488798;5,909314681;5,578530272;-1,4;-2,4;-1,462584598;-2,253155221
2,50573475;5,778436433;5,298408137;2,607680962;5,830951895;5,385164807;-1,4;-2,2;-1,360588456;-2,111439965
2,296540588;5,738934711;5,118325756;2,441311123;5,75847202;5,192301994;-1,4;-2;-1,338912187;-1,894234583
2,267907117;5,59308262;4,838131698;2,28035085;5,692099788;5;-1,4;-1,8;-1,424499237;-1,690723538
2,151570719;5,561570555;4,75523172;2,126029163;5,632051136;4,808326112;-1,4;-1,6;-1,390099835;-1,59471079
1,896292691;5,510284574;4,636021529;1,979898987;5,578530272;4,617358552;-1,4;-1,4;-1,281813965;-1,421168055
1,848736478;5,445936561;4,400889535;1,843908891;5,531726674;4,427188724;-1,4;-1,2;-1,344271847;-1,231013349
1,650911897;5,427969388;4,163654458;1,720465053;5,491812087;4,23792402;-1,4;-1;-1,349555323;-0,945498149
1,536600016;5,496090451;3,991746752;1,61245155;5,458937626;4,049691346;-1,4;-0,8;-1,421261611;-0,63075705
1,511572522;5,393534961;3,844539025;1,523154621;5,433231083;3,862641583;-1,4;-0,6;-1,36866227;-0,618995854
1,411130198;5,345076773;3,621785478;1,456021978;5,414794548;3,676955262;-1,4;-0,4;-1,340215153;-0,404945875
1,4696886;5,361999448;3,410532749;1,414213562;5,403702434;3,492849839;-1,4;-0,2;-1,383983566;-0,281423958
1,334428388;5,438623874;3,20077382;1,4;5,4;3,310589071;-1,4;0;-0,660060789;0,076476351
1,356602796;5,314473535;3,000176758;1,414213562;5,403702434;3,130495168;-1,4;0,2;-1,309324993;0,330661042
1,4387558;5,396170912;2,940924243;1,456021978;5,414794548;2,952964612;-1,4;0,4;-1,381053228;0,403433073
1,51475386;5,358862578;2,745765345;1,523154621;5,433231083;2,778488798;-1,4;0,6;-1,335982812;0,664668802
1,490084934;5,300742791;2,54904773;1,61245155;5,458937626;2,607680962;-1,4;0,8;-1,247899798;0,798771676
1,745170619;5,369088063;2,367320579;1,720465053;5,491812087;2,441311123;-1,4;1;-1,290930407;1,107895053
1,876132834;5,588034256;2,306841277;1,843908891;5,531726674;2,28035085;-1,4;1,2;-1,453698397;1,194707352
1,963735049;5,507033174;2,106553437;1,979898987;5,578530272;2,126029163;-1,4;1,4;-1,33891955;1,412227592
2,046184753;5,637696801;1,94014589;2,126029163;5,632051136;1,979898987;-1,4;1,6;-1,384251317;1,554185599
2,184013616;5,647644646;1,838561631;2,28035085;5,692099788;1,843908891;-1,4;1,8;-1,361914224;1,727597108
2,47083745;5,637285147;1,632949908;2,441311123;5,75847202;1,720465053;-1,4;2;-1,276936383;2,07009587
2,574379193;5,821170498;1,576137027;2,607680962;5,830951895;1,61245155;-1,4;2,2;-1,37867615;2,192696469
2,709845194;6,042128406;1,385972744;2,778488798;5,909314681;1,523154621;-1,4;2,4;-1,421382246;2,443724066
2,989234214;5,935444176;1,344412414;2,952964612;5,993329626;1,456021978;-1,4;2,6;-1,298991378;2,684370488
3,060440005;6,086593424;1,408493791;3,130495168;6,08276253;1,414213562;-1,4;2,8;-1,412943351;2,745155802
3,163445702;6,168040999;1,371406515;3,310589071;6,177378085;1,4;-1,4;3;-1,413115136;2,889922367
3,495466836;6,311157233;1,242107227;3,492849839;6,276941931;1,414213562;-1,4;3,2;-0,668090418;2,988490241
3,43219341;6,019775234;6,227336041;3,417601498;6,105735009;6,315061362;-1,2;-3,2;-1,290781992;-3,128641258
3,137142491;5,964237872;6,051242649;3,231098884;6,003332408;6,118823416;-1,2;-3;-1,147198721;-2,928920151
3,014731551;5,816966121;5,956613916;3,046309242;5,905929224;5,922837158;-1,2;-2,8;-0,995534062;-2,856271579
2,822156693;5,70754689;5,687554142;2,863564213;5,813776741;5,727128425;-1,2;-2,6;-1,115265286;-2,584956319
2,627486193;5,731016249;5,447582482;2,683281573;5,727128425;5,531726674;-1,2;-2,4;-1,256417594;-2,304393975
2,502286624;5,621325367;5,375937212;2,505992817;5,646237685;5,336665626;-1,2;-2,2;-1,121322361;-2,245965823
2,279029166;5,589720661;5,081288846;2,332380758;5,571355311;5,141984053;-1,2;-2;-1,234591837;-1,9216008
2,158211125;5,390346064;4,874577307;2,163330765;5,502726597;4,947726751;-1,2;-1,8;-1,166099849;-1,772934727
1,952084034;5,420967792;4,662507665;2;5,440588203;4,75394573;-1,2;-1,6;-1,222957799;-1,51108271
1,770952035;5,276174364;4,645262517;1,843908891;5,385164807;4,5607017;-1,2;-1,4;-0,983668249;-1,498680865
1,608862964;5,27644047;4,231286135;1,697056275;5,336665626;4,368065934;-1,2;-1,2;-1,180250526;-1,079339157
1,458218591;5,247599137;4,08453306;1,562049935;5,295280918;4,176122604;-1,2;-1;-1,156682895;-0,900686654
1,408293521;5,265847676;3,91471035;1,44222051;5,261178575;3,984971769;-1,2;-0,8;-1,214220467;-0,717043172
1,348943696;5,242133461;3,833134408;1,341640786;5,234500931;3,794733192;-1,2;-0,6;-1,198324185;-0,62875438
1,245463551;5,16766805;3,655121376;1,264911064;5,215361924;3,605551275;-1,2;-0,4;-1,148174465;-0,476933231
1,202459051;5,149797475;3,346232136;1,216552506;5,203844733;3,417601498;-1,2;-0,2;-1,159346496;-0,222498012
1,139109186;5,137354506;3,141636355;1,2;5,2;3,231098884;-1,2;0;-1,136863983;0,071393708
1,164945492;5,183696841;2,99116173;1,216552506;5,203844733;3,046309242;-1,2;0,2;-0,528219531;0,161900673
1,163216201;5,134841253;2,838840564;1,264911064;5,215361924;2,863564213;-1,2;0,4;-1,115058988;0,35431413
1,329539123;5,222463308;2,592806025;1,341640786;5,234500931;2,683281573;-1,2;0,6;-1,170324891;0,653365996
1,367477504;5,148507626;2,436558341;1,44222051;5,261178575;2,505992817;-1,2;0,8;-1,085179013;0,826306103
1,460086958;5,186822799;2,319108505;1,562049935;5,295280918;2,332380758;-1,2;1;-1,09839997;0,960104973
1,547653277;5,273144593;2,144924711;1,697056275;5,336665626;2,163330765;-1,2;1,2;-1,123380473;1,106838553
1,793512778;5,346327644;1,96688051;1,843908891;5,385164807;2;-1,2;1,4;-1,153244618;1,386504235
2,100938819;5,359867618;1,823566424;2;5,440588203;1,843908891;-1,2;1,6;-1,141679926;1,690991986
2,054756276;5,502495536;1,683754196;2,163330765;5,502726597;1,697056275;-1,2;1,8;-1,18624256;1,723475086
2,33214815;5,501320169;1,490716129;2,332380758;5,571355311;1,562049935;-1,2;2;-1,119786719;2,035298058
2,500426066;5,62150936;1,470047859;2,505992817;5,646237685;1,44222051;-1,2;2,2;-1,195349891;2,179225396
2,67515516;5,809424586;1,365964964;2,683281573;5,727128425;1,341640786;-1,2;2,4;-1,26691992;2,391791876
2,746344703;5,689117382;1,191030485;2,863564213;5,813776741;1,264911064;-1,2;2,6;-1,096068617;2,522367777
2,932067634;5,841838191;1,224274759;3,046309242;5,905929224;1,216552506;-1,2;2,8;-1,186196691;2,684609153
3,242516648;5,920360049;1,216797451;3,231098884;6,003332408;1,2;-1,2;3;-1,162586195;2,963540981
3,397102264;6,048844746;1,207161101;3,417601498;6,105735009;1,216552506;-1,2;3,2;-1,176311604;3,155530724
3,371519513;5,87059426;6,228938124;3,352610923;5,936328832;6,280127387;-1;-3,2;-1,075398769;-3,160289562
3,121023648;5,762639221;6,056764164;3,16227766;5,830951895;6,08276253;-1;-3;-0,918483316;-2,984611779
2,948065844;5,744220779;5,840003906;2,973213749;5,730619513;5,885575588;-1;-2,8;-1,060723049;-2,74688217
2,697492149;5,581433063;5,633524173;2,785677655;5,635601121;5,688585061;-1;-2,6;-0,915803113;-2,54613997
2,527908261;5,625717626;5,424141101;2,6;5,54616985;5,491812087;-1;-2,4;-1,083111053;-2,296883218
2,369627065;5,379914505;5,244886125;2,416609195;5,462600113;5,295280918;-1;-2,2;-0,946931579;-2,16560602
2,167585124;5,338888409;5,061919983;2,236067977;5,385164807;5,099019514;-1;-2;-0,934377581;-1,964211437
1,994419564;5,278653696;4,98761187;2,059126028;5,314132102;4,903060269;-1;-1,8;-0,707481883;-1,872681738
1,897095702;5,239135986;4,610745739;1,886796226;5,249761899;4,707440918;-1;-1,6;-1,077759439;-1,52109266
1,704744521;5,198792617;4,348712193;1,720465053;5,192301994;4,512205669;-1;-1,4;-1,103730012;-1,252046883
1,525518825;5,223687576;4,218850458;1,562049935;5,141984053;4,317406629;-1;-1,2;-1,103949156;-1,061253343
1,309376428;5,116346668;3,996236483;1,414213562;5,099019514;4,123105626;-1;-1;-1,025023305;-0,835015792
1,207512805;5,031583115;3,862253819;1,280624847;5,06359556;3,929376541;-1;-0,8;-0,970488784;-0,727298708
1,110962813;4,990797514;3,660877774;1,166190379;5,035871325;3,736308338;-1;-0,6;-0,966356236;-0,54018497
1,026197352;4,910469233;3,390831469;1,077032961;5,015974482;3,544009029;-1;-0,4;-0,927711919;-0,344304705
1,024110875;4,856261072;3,276159311;1,019803903;5,003998401;3,352610923;-1;-0,2;-0,896023612;-0,298284114
1,030983496;4,83702251;3,119280556;1;5;3,16227766;-1;0;-0,886080317;0,236996803
1,019536406;5,043592506;2,919375588;1,019803903;5,003998401;2,973213749;-1;0,2;-0,450469282;0,174598632
1,014962199;4,864141141;2,749016837;1,077032961;5,015974482;2,785677655;-1;0,4;-0,868357292;0,461161405
1,07639118;4,947654958;2,566239438;1,166190379;5,035871325;2,6;-1;0,6;-0,907589024;0,587733107
1,222673956;4,983046364;2,305349768;1,280624847;5,06359556;2,416609195;-1;0,8;-0,895836676;0,850587751
1,369310692;5,005268097;2,14691307;1,414213562;5,099019514;2,236067977;-1;1;-0,892395949;1,042306933
1,531407551;5,156243221;1,990815165;1,562049935;5,141984053;2,059126028;-1;1,2;-0,979307632;1,213181553
1,678485485;5,118381234;1,837407932;1,720465053;5,192301994;1,886796226;-1;1,4;-0,919469552;1,406275928
1,787089383;5,154826371;1,650975194;1,886796226;5,249761899;1,720465053;-1;1,6;-0,885674988;1,573975017
2,079111651;5,225585692;1,488577266;2,059126028;5,314132102;1,562049935;-1;1,8;-0,906656615;1,850900158
2,256539035;5,283826476;1,393581178;2,236067977;5,385164807;1,414213562;-1;2;-0,920428541;2,02014154
2,325555063;5,409626014;1,241523204;2,416609195;5,462600113;1,280624847;-1;2,2;-0,942089977;2,148950438
2,58249483;5,487091073;1,08280289;2,6;5,54616985;1,166190379;-1;2,4;-0,920621978;2,41818837
2,724682822;5,644542397;1,122693348;2,785677655;5,635601121;1,077032961;-1;2,6;-1,034925533;2,532381838
2,939486553;5,736602446;0,928324077;2,973213749;5,730619513;1,019803903;-1;2,8;-0,955193661;2,829208073
3,126630534;5,838359604;0,954303958;3,16227766;5,830951895;1;-1;3;-0,980750374;3,007769592
3,283425869;5,82508995;1,057222102;3,352610923;5,936328832;1,019803903;-1;3,2;-0,999225297;3,056357614
3,259077204;5,757944457;6,284964506;3,2984845;5,768882041;6,251399843;-0,8;-3,2;-0,52587093;-1,789818067
3,046653429;5,569468877;5,999286904;3,104834939;5,660388679;6,05309838;-0,8;-3;-0,730905368;-2,95616512
2,778537073;5,458342458;5,812626086;2,912043956;5,556977596;5,854912467;-0,8;-2,8;-0,487597003;-1,490828169
2,661336268;5,493756957;5,645419129;2,720294102;5,458937626;5,656854249;-0,8;-2,6;-0,711811309;-2,573836391
2,488186413;5,338376853;5,424797665;2,529822128;5,366563146;5,458937626;-0,8;-2,4;-0,773861852;-2,366878919
2,304000206;5,228294552;5,166242794;2,340939982;5,280151513;5,261178575;-0,8;-2,2;-0,854426574;-2,11572743
2,142898379;5,162173141;4,95720607;2,154065923;5,2;5,06359556;-0,8;-2;-0,89150005;-1,908924592
1,883720348;5,061816047;4,770452731;1,96977156;5,126402247;4,866210024;-0,8;-1,8;-0,777400949;-1,711397602
1,749370655;5,014099727;4,567207827;1,788854382;5,059644256;4,669047012;-0,8;-1,6;-0,832851468;-1,513803951
1,654623625;4,849905151;4,398829127;1,61245155;5;4,472135955;-0,8;-1,4;-0,772875852;-1,386905072
1,433934671;4,981477952;4,172995122;1,44222051;4,947726751;4,275511665;-0,8;-1,2;-0,891109218;-1,100382036
1,200136608;4,942432751;4,046697025;1,280624847;4,903060269;4,079215611;-0,8;-1;-0,800630783;-0,922989567
1,033788714;4,830491598;3,754209999;1,13137085;4,866210024;3,883297568;-0,8;-0,8;-0,784408729;-0,672429301
0,871652285;4,816664632;3,545970132;1;4,837354649;3,687817783;-0,8;-0,6;-0,778276467;-0,419619743
0,825378157;4,82665836;3,396711972;0,894427191;4,816637832;3,492849839;-0,8;-0,4;-0,332861838;-0,202167348
0,890281652;4,812273985;3,16726026;0,824621125;4,80416486;3,2984845;-0,8;-0,2;-0,832314939;-0,166880302
0,799256681;4,676004418;2,99820104;0,8;4,8;3,104834939;-0,8;0;-0,706835059;0,215865233
0,870645803;4,804812734;2,963585495;0,824621125;4,80416486;2,912043956;-0,8;0,2;-0,816308261;0,224472891
0,907094228;4,780252695;2,747271498;0,894427191;4,816637832;2,720294102;-0,8;0,4;-0,781353413;0,415362389
0,864934799;4,813191085;2,458062324;1;4,837354649;2,529822128;-0,8;0,6;-0,724959662;0,535141426
1,084339357;4,872183993;2,371112028;1,13137085;4,866210024;2,340939982;-0,8;0,8;-0,801813232;0,746622622
1,206074892;4,805745827;2,093391844;1,280624847;4,903060269;2,154065923;-0,8;1;-0,685391597;1,005314119
1,42868311;4,890453006;1,915138327;1,44222051;4,947726751;1,96977156;-0,8;1,2;-0,732049403;1,228357274
1,599182635;4,915840335;1,783967001;1,61245155;5;1,788854382;-0,8;1,4;-0,734330563;1,400536783
1,773155208;4,997498508;1,6521788;1,788854382;5,059644256;1,61245155;-0,8;1,6;-0,770607631;1,572322437
1,82801494;5,1494965;1,390797074;1,96977156;5,126402247;1,44222051;-0,8;1,8;-0,75824368;1,730074846
2,040618388;5,165276689;1,171600055;2,154065923;5,2;1,280624847;-0,8;2;-0,697096817;1,972585496
2,410812466;5,261496657;0,986418652;2,340939982;5,280151513;1,13137085;-0,8;2,2;-0,718370706;2,309440379
2,442217473;5,316127499;0,926581905;2,529822128;5,366563146;1;-0,8;2,4;-0,725850003;2,363710488
2,695925317;5,311662835;0,89555905;2,720294102;5,458937626;0,894427191;-0,8;2,6;-0,706120848;2,552157996
2,781713104;5,451950919;0,736727502;2,912043956;5,556977596;0,824621125;-0,8;2,8;-0,706396021;2,714656615
3,182179;5,588569836;0,817266578;3,104834939;5,660388679;0,8;-0,8;3;-0,752071778;3,016293138
3,197858736;5,713783637;0,853309145;3,2984845;5,768882041;0,824621125;-0,8;3,2;-0,83501795;3,064721931
3,17933967;5,592962975;6,219904184;3,255764119;5,60357029;6,228964601;-0,6;-3,2;-0,413307057;-1,763233718
3,034403706;5,39334568;5,963722835;3,059411708;5,491812087;6,029925373;-0,6;-3;-0,640448324;-2,943123403
2,843712011;5,316452856;5,760504632;2,863564213;5,385164807;5,830951895;-0,6;-2,8;-0,675123862;-2,737115011
2,715771394;5,270047931;5,599223059;2,668332813;5,283937925;5,632051136;-0,6;-2,6;-0,740934043;-2,574070293
2,377188258;5,16588368;5,299163335;2,473863375;5,188448708;5,433231083;-0,6;-2,4;-0,691785229;-2,263469653
2,268907829;5,081531956;5,194120677;2,28035085;5,099019514;5,234500931;-0,6;-2,2;-0,647437616;-2,163415273
2,11613756;4,926325275;5,076727329;2,088061302;5,015974482;5,035871325;-0,6;-2;-0,493170491;-2,055268726
1,846099105;4,864018486;4,869228092;1,897366596;4,939635614;4,837354649;-0,6;-1,8;-0,344264624;-0,928875919
1,564994718;4,762273457;4,585472726;1,708800749;4,870318265;4,638965402;-0,6;-1,6;-0,343063339;-0,755907917
1,539057024;4,785370018;4,41408331;1,523154621;4,808326112;4,440720662;-0,6;-1,4;-0,628061276;-1,386324742
1,27014334;4,545493438;4,111837442;1,341640786;4,75394573;4,242640687;-0,6;-1,2;-0,5032634;-1,117239262
1,119895212;4,657521632;4,051659056;1,166190379;4,707440918;4,044749683;-0,6;-1;-0,515698538;-1,004843046
